-7	-0.99999999999995115
-6.9989999999999997	-0.99999999999995959
-6.9979999999999993	-0.99999999999995648
-6.996999999999999	-0.99999999999994826
-6.9959999999999987	-0.99999999999995381
-6.9949999999999983	-0.99999999999995592
-6.993999999999998	-0.99999999999994627
-6.9929999999999977	-0.99999999999994293
-6.9919999999999973	-0.99999999999995459
-6.990999999999997	-0.99999999999995581
-6.9899999999999967	-0.99999999999994627
-6.9889999999999963	-0.99999999999995748
-6.987999999999996	-0.99999999999993927
-6.9869999999999957	-0.99999999999995126
-6.9859999999999953	-0.99999999999994871
-6.984999999999995	-0.99999999999994615
-6.9839999999999947	-0.99999999999995026
-6.9829999999999943	-0.99999999999997091
-6.981999999999994	-0.99999999999997546
-6.9809999999999937	-0.99999999999994038
-6.9799999999999933	-0.99999999999994449
-6.978999999999993	-0.9999999999999617
-6.9779999999999927	-0.99999999999994937
-6.9769999999999923	-0.99999999999996136
-6.975999999999992	-0.99999999999994393
-6.9749999999999917	-0.99999999999994504
-6.9739999999999913	-0.99999999999995259
-6.972999999999991	-0.99999999999995404
-6.9719999999999906	-0.99999999999994804
-6.9709999999999903	-0.99999999999996081
-6.96999999999999	-0.99999999999995404
-6.9689999999999896	-0.99999999999995115
-6.9679999999999893	-0.99999999999996059
-6.966999999999989	-0.99999999999995748
-6.9659999999999886	-0.99999999999995304
-6.9649999999999883	-0.99999999999993738
-6.963999999999988	-0.99999999999996747
-6.9629999999999876	-0.9999999999999577
-6.9619999999999873	-0.99999999999996714
-6.960999999999987	-0.99999999999996403
-6.9599999999999866	-0.99999999999995692
-6.9589999999999863	-0.9999999999999718
-6.957999999999986	-0.99999999999995792
-6.9569999999999856	-0.99999999999995404
-6.9559999999999853	-0.99999999999997047
-6.954999999999985	-0.99999999999995881
-6.9539999999999846	-0.99999999999995459
-6.9529999999999843	-0.99999999999995703
-6.951999999999984	-0.99999999999994493
-6.9509999999999836	-0.99999999999996236
-6.9499999999999833	-0.99999999999995226
-6.948999999999983	-0.9999999999999486
-6.9479999999999826	-0.99999999999995282
-6.9469999999999823	-0.99999999999995748
-6.945999999999982	-0.99999999999995848
-6.9449999999999816	-0.99999999999993605
-6.9439999999999813	-0.99999999999996048
-6.942999999999981	-0.99999999999993772
-6.9419999999999806	-0.99999999999994815
-6.9409999999999803	-0.99999999999994682
-6.93999999999998	-0.99999999999995626
-6.9389999999999796	-0.99999999999997413
-6.9379999999999793	-0.99999999999994194
-6.936999999999979	-0.99999999999996014
-6.9359999999999786	-0.9999999999999577
-6.9349999999999783	-0.99999999999996469
-6.933999999999978	-0.99999999999995004
-6.9329999999999776	-0.99999999999993727
-6.9319999999999773	-0.99999999999996891
-6.930999999999977	-0.99999999999995592
-6.9299999999999766	-0.9999999999999597
-6.9289999999999763	-0.99999999999995404
-6.927999999999976	-0.99999999999995115
-6.9269999999999756	-0.99999999999994971
-6.9259999999999753	-0.9999999999999486
-6.924999999999975	-0.99999999999995182
-6.9239999999999746	-0.99999999999994738
-6.9229999999999743	-0.99999999999996447
-6.921999999999974	-0.99999999999995715
-6.9209999999999736	-0.99999999999995903
-6.9199999999999733	-0.9999999999999557
-6.9189999999999729	-0.99999999999994116
-6.9179999999999726	-0.99999999999995015
-6.9169999999999723	-0.99999999999995171
-6.9159999999999719	-0.99999999999995226
-6.9149999999999716	-0.99999999999996003
-6.9139999999999713	-0.99999999999996114
-6.9129999999999709	-0.99999999999994893
-6.9119999999999706	-0.99999999999996114
-6.9109999999999703	-0.99999999999995559
-6.9099999999999699	-0.99999999999994393
